Transaction_ID,Date,Client,Product,Category,Quantity,UnitPrice
3381,2023-01-01 00:28:10,Joy Nelson,Produto D,Marmitas,1,49.66
3382,2023-08-09 06:54:36,Keith Sullivan,Produto F,Lanches,2,30.37
3383,2021-04-09 05:26:21,Zachary Jones,Produto D,Lanches,5,24.46
3384,2022-10-22 13:04:48,Margaret Wolf,Produto E,Marmitas,2,14.28
3385,2022-07-21 10:50:36,Thomas Perez,Produto B,Lanches,1,50.29
3386,2020-04-03 02:31:25,Eric Adams Jr.,Produto A,Marmitas,4,17.84
3387,2021-03-03 14:15:13,Sophia Chandler,Produto A,Lanches,3,96.33
3388,2023-03-03 21:42:53,Nicholas Haas,Produto B,Pizzas,5,47.05
3389,2023-09-28 00:49:27,Kimberly Fleming,,Marmitas,4,30.42
3390,2022-09-24 14:55:22,Sandra Hogan,Produto C,Pizzas,3,88.41
3391,2023-03-27 19:14:46,Eric Day,Produto D,Marmitas,5,63.85
3392,2020-10-27 02:02:34,Brandon Martinez,Produto A,Lanches,4,41.58
3393,2021-11-17 07:17:16,Mark Taylor,Produto E,Lanches,3,61.54
3394,2021-11-09 21:07:25,Louis Mcmillan,Produto D,Lanches,5,25.56
3395,2022-10-22 02:14:30,Erin Perez,,Refrigerantes,2,99.14
3396,2023-07-06 22:32:07,Daniel Johnson,,Pizzas,3,68.64
3397,2021-12-21 02:20:31,Haley Acosta,,Pizzas,2,89.04
3398,2020-08-02 23:58:35,Mary Kidd,Produto E,Lanches,1,46.86
3399,2020-03-12 04:17:49,Sandra Holloway,Produto B,Refrigerantes,2,62.37
3400,2022-12-14 11:18:09,Terry Shaw,Produto A,Refrigerantes,5,62.1
3401,2023-08-20 15:19:16,Anna Mcconnell,Produto D,Refrigerantes,1,24.1
3402,2021-08-30 23:23:56,Amy Aguirre,Produto C,Marmitas,3,63.58
3403,2022-02-08 06:20:16,Deborah Hernandez,Produto A,Pizzas,4,91.11
3404,2023-01-26 18:08:26,Summer Shepherd,Produto A,Lanches,3,53.47
3405,2022-12-19 20:52:04,David Perry,Produto C,Refrigerantes,2,76.6
3406,2022-10-20 20:05:30,Brian Greene,Produto D,Marmitas,4,95.06
3407,2021-02-23 17:21:19,Penny Hall,Produto D,Pizzas,4,33.71
3408,2021-12-01 08:35:12,Chad Hurley,Produto D,Refrigerantes,5,97.17
3409,2023-04-14 01:23:05,Jessica Orozco,Produto B,Pizzas,1,36.83
3410,2023-06-30 14:42:05,Steven Tyler,Produto C,Pizzas,3,84.98
3411,2020-02-02 18:10:37,Daniel Griffin,Produto E,Marmitas,5,89.66
3412,2023-05-08 22:01:01,David Hayes,Produto C,Marmitas,2,81.51
3413,2022-06-25 01:35:28,Holly Jenkins,Produto B,Marmitas,5,53.35
3414,2022-09-27 00:49:48,Valerie Cervantes,Produto E,Marmitas,2,51.9
3415,2022-11-19 06:48:11,Shawn Gibson,Produto C,Lanches,4,90.81
3416,2022-08-10 23:17:21,John Chandler,Produto E,Refrigerantes,3,57.76
3417,2021-08-30 14:49:05,Kenneth Freeman,Produto C,Pizzas,2,88.6
3418,2023-07-01 17:57:58,Diana Fritz MD,Produto A,Refrigerantes,1,67.34
3419,2022-04-10 13:24:51,Amanda Moore,Produto E,Pizzas,5,63.93
3420,2020-09-21 21:26:00,Marvin Anderson,Produto D,Pizzas,2,46.21
3421,2020-12-14 21:34:15,Tara Wilkinson,Produto A,Lanches,2,52.06
3422,2023-02-20 17:09:31,Timothy Robles,Produto C,Refrigerantes,3,78.43
3423,2020-09-09 10:55:47,Sandra Johnson,Produto C,Marmitas,2,78.38
3424,2023-02-24 03:36:14,Dominique Evans,Produto F,Pizzas,2,20.5
3425,2021-11-11 02:24:17,Teresa Daniels,Produto D,Lanches,5,86.54
3426,2021-11-10 20:51:31,William Newman,Produto D,Marmitas,1,49.7
3427,2020-10-27 13:07:39,Eric Day,,Lanches,2,35.81
3428,2022-08-13 12:27:17,Alejandra Griffin,Produto F,Lanches,5,97.36
3429,2020-03-19 02:05:31,Joseph Johnson,,Refrigerantes,1,63.8
3430,2022-08-31 06:00:54,Brent Meyers,Produto E,Refrigerantes,2,30.48
3431,2021-01-09 09:31:49,Eric Proctor,Produto E,Pizzas,2,14.17
3432,2021-09-16 14:52:18,Christopher Thomas,Produto E,Marmitas,2,86.08
3433,2023-11-11 10:00:43,Amanda Garcia,Produto A,Marmitas,4,13.58
3434,2023-07-28 01:46:13,Karen Johnson,,Refrigerantes,5,66.86
3435,2020-10-24 00:48:31,Isabella Smith,Produto B,Lanches,2,96.31
3436,2021-03-09 04:10:38,Bernard King,Produto C,Marmitas,5,73.19
3437,2021-06-04 16:20:40,Kathy Torres,,Lanches,5,57.99
3438,2020-03-21 11:39:26,Michael Patterson,Produto B,Pizzas,4,71.67
3439,2022-12-14 11:22:35,Linda Brown,Produto D,Lanches,2,60.65
3440,2020-10-15 01:31:25,Steven Martin,Produto F,Pizzas,3,90.41
3441,2021-03-16 12:24:19,Holly Villa,Produto C,Refrigerantes,4,32.65
3442,2022-08-04 07:36:42,Justin Adams DDS,,Refrigerantes,4,59.27
3443,2022-07-07 00:28:29,Samantha Olson,Produto D,Refrigerantes,5,95.3
3444,2024-01-03 06:11:29,Christopher Green,Produto D,Refrigerantes,5,26.32
3445,2022-10-08 07:23:39,Henry Ortiz,Produto C,Marmitas,2,53.6
3446,2023-08-05 00:45:59,Jennifer Green,Produto A,Marmitas,5,74.95
3447,2023-03-21 01:23:48,Matthew Nash,,Pizzas,4,52.53
3448,2023-04-26 04:20:54,Justin Young,Produto D,Refrigerantes,4,46.42
3449,2023-06-14 13:12:07,Melanie Harris,Produto F,Refrigerantes,3,79.13
3450,2021-08-21 22:43:31,Steven Velez,Produto E,Marmitas,3,20.83
3451,2021-05-15 04:15:12,Jason Johnson,Produto A,Lanches,4,67.03
3452,2020-06-27 23:28:07,Jo Rios,Produto F,Lanches,5,83.79
3453,2023-07-19 08:22:41,Isabella Burton,Produto D,Pizzas,5,19.29
3454,2021-07-23 10:50:27,Cindy Ward,,Marmitas,3,69.89
3455,2022-08-16 07:42:02,Sylvia King,Produto E,Refrigerantes,1,22.71
3456,2020-11-24 07:44:34,Stacey Duncan,,Lanches,1,76.45
3457,2023-02-13 00:58:06,David Brown,Produto E,Lanches,4,23.68
3458,2020-11-01 21:33:31,Douglas Fuller,,Pizzas,5,20.01
3459,2022-11-30 00:55:30,Thomas Howell,Produto B,Lanches,2,91.7
3460,2021-05-03 14:31:10,Deanna Proctor,Produto D,Refrigerantes,1,99.18
3461,2023-07-01 08:20:46,Jennifer Allen,Produto A,Pizzas,5,42.4
3462,2020-09-07 02:41:54,Craig Smith,Produto A,Pizzas,3,35.16
3463,2023-09-01 02:45:06,Katrina Roy,Produto A,Pizzas,2,66.42
3464,2023-04-02 00:52:25,Christine Henderson,Produto E,Pizzas,1,12.36
3465,2023-02-01 12:36:01,Dylan Brandt,Produto D,Lanches,4,65.96
3466,2022-06-23 23:53:56,David Molina,Produto A,Lanches,4,48.58
3467,2022-05-29 22:43:01,Linda Murphy,,Marmitas,2,22.73
3468,2020-06-02 12:03:09,Andrea Leblanc,Produto A,Pizzas,1,94.78
3469,2021-05-06 04:35:12,Sandra Ward,Produto E,Refrigerantes,1,46.6
3470,2023-12-11 20:36:29,Katherine Nelson MD,Produto F,Marmitas,4,26.64
3471,2023-03-29 02:51:30,Brian Lopez,Produto F,Marmitas,1,73.93
3472,2021-11-09 22:07:24,Mr. Paul Perry,Produto E,Refrigerantes,5,44.71
3473,2021-12-18 23:34:12,Jose Reed,Produto A,Lanches,2,23.44
3474,2020-01-03 11:41:28,Christopher Nguyen,Produto F,Marmitas,4,36.15
3475,2020-02-01 23:50:37,Jason Travis,,Refrigerantes,5,38.77
3476,2020-05-09 11:06:22,Veronica Gordon,Produto C,Lanches,1,91.37
3477,2020-02-15 02:47:44,Tina Hawkins,Produto E,Refrigerantes,5,84.0
3478,2022-12-29 22:48:32,Taylor Brock,Produto F,Refrigerantes,1,18.58
3479,2021-12-25 22:34:30,Stacey Salas,Produto B,Refrigerantes,2,76.15
3480,2023-07-29 00:12:16,Kimberly Scott,Produto A,Marmitas,5,92.47
3481,2021-07-10 05:10:09,Jessica Willis,Produto B,Pizzas,5,88.71
3482,2023-08-01 08:57:39,Robert Bernard,Produto E,Marmitas,2,46.23
3483,2022-11-13 04:27:46,Jessica Vasquez,Produto C,Marmitas,2,95.96
3484,2022-03-04 06:09:25,Mrs. Veronica Farrell,Produto A,Lanches,3,75.01
3485,2020-09-25 12:59:16,John Smith,Produto C,Pizzas,5,54.95
3486,2021-10-17 05:13:00,Adam Lopez,Produto C,Pizzas,3,65.56
3487,2022-06-17 13:15:11,Lisa Berry,Produto D,Refrigerantes,3,99.64
3488,2022-08-18 02:17:49,David Joyce,Produto A,Refrigerantes,3,76.88
3489,2021-03-11 03:00:02,Monica Davidson,Produto D,Lanches,1,88.83
3490,2022-08-23 20:11:41,Mckenzie Sawyer,Produto E,Refrigerantes,5,76.53
3491,2020-03-26 02:30:14,Amanda Martinez,Produto F,Refrigerantes,1,62.94
3492,2023-09-11 16:52:12,William Harris,Produto A,Refrigerantes,1,78.12
3493,2023-05-28 00:43:54,Shannon Alvarado,Produto D,Lanches,1,40.03
3494,2023-02-02 14:04:30,Roger Morse,Produto F,Refrigerantes,4,85.24
3495,2020-08-18 15:37:12,Anna Jefferson,Produto E,Marmitas,3,50.69
3496,2022-05-25 23:30:08,Ashley Hughes,Produto E,Pizzas,2,32.09
3497,2020-04-28 10:27:03,Nicole Hart,Produto C,Refrigerantes,5,79.9
3498,2020-03-15 22:06:03,Elaine Werner,Produto D,Marmitas,2,64.18
3499,2023-04-16 22:47:43,Steven Perry,,Pizzas,5,48.12
3500,2022-01-25 03:19:06,Megan Griffin,Produto C,Marmitas,5,34.21
3501,2020-09-27 05:46:19,William Mcmillan,Produto B,Marmitas,5,53.05
3502,2023-08-28 06:30:58,Amy Flores,Produto F,Lanches,5,66.51
3503,2021-12-10 22:31:59,Antonio Alvarez,Produto D,Lanches,2,65.53
3504,2020-05-29 15:43:14,Stephanie Moody,Produto C,Lanches,2,86.03
3505,2021-03-25 20:05:15,Derek Harris,Produto E,Marmitas,2,15.11
3506,2023-08-21 09:18:40,Kevin Copeland,Produto D,Marmitas,5,21.63
3507,2022-03-30 03:56:48,Jeffrey Garrison,Produto C,Refrigerantes,4,55.22
3508,2021-08-07 07:02:36,Heidi Moore,Produto F,Marmitas,4,93.65
3509,2020-01-04 12:54:54,Anne Krause,Produto B,Pizzas,2,14.15
3510,2021-06-09 10:17:26,Zachary West,,Pizzas,4,22.98
3511,2023-04-27 06:59:56,Michelle Allen,Produto B,Refrigerantes,4,44.41
3512,2022-11-23 21:08:32,Kevin Harper,Produto A,Lanches,5,47.48
3513,2022-12-07 12:57:30,Natasha Johnson,Produto C,Refrigerantes,3,74.3
3514,2020-09-25 19:27:09,Jack Ortiz,,Refrigerantes,1,89.73
3515,2022-08-17 13:13:40,Mary Lewis,Produto F,Refrigerantes,4,23.69
3516,2020-01-13 01:49:51,Robert Hendricks,Produto C,Lanches,1,84.51
3517,2022-11-14 10:04:34,Miss Catherine Clark MD,Produto F,Lanches,4,30.74
3518,2023-08-30 21:33:47,Gordon Farmer,Produto B,Marmitas,5,88.6
3519,2023-11-06 02:09:30,Alexander Bennett,Produto C,Pizzas,5,81.7
3520,2021-10-28 20:27:21,Steven Greene,,Refrigerantes,4,67.51
3521,2020-07-11 17:32:23,Jonathan Cobb,Produto A,Lanches,3,54.85
3522,2022-08-05 07:37:21,Tara Wilkinson,,Lanches,3,63.76
3523,2023-05-30 04:34:19,Rhonda Clark,Produto D,Pizzas,3,78.28
3524,2022-02-14 00:59:21,Christopher Wolfe,Produto E,Refrigerantes,5,55.06
3525,2021-07-04 21:00:33,Danielle Phillips,Produto D,Marmitas,5,60.82
3526,2020-09-05 05:36:32,Jeffrey Meyer,Produto D,Lanches,1,34.36
3527,2023-05-06 11:07:02,Martin Barnes,Produto C,Refrigerantes,1,42.59
3528,2022-03-03 20:01:12,Holly Jenkins,Produto C,Pizzas,3,85.32
3529,2022-10-02 10:58:54,Cynthia Wood,Produto F,Marmitas,1,61.29
3530,2021-08-19 07:10:13,Donald Miller,Produto D,Refrigerantes,3,63.45
3531,2021-05-14 21:21:04,Jessica Hansen,Produto A,Marmitas,4,99.36
3532,2023-08-18 18:33:32,Patrick Davis,Produto A,Lanches,4,36.99
3533,2020-02-10 19:27:56,Billy Brown,Produto E,Marmitas,4,86.54
3534,2023-06-20 10:21:55,Evan Brooks,,Pizzas,1,27.85
3535,2021-02-23 09:29:09,Katherine Mitchell,,Marmitas,1,65.29
3536,2021-04-20 09:12:33,Keith Rivera DDS,Produto A,Lanches,1,87.22
3537,2022-09-18 22:22:18,Michael Ward,Produto F,Refrigerantes,2,40.88
3538,2021-07-13 01:49:05,Dominic Gonzalez,Produto E,Pizzas,1,76.13
3539,2020-12-28 18:16:07,Dana Brown,Produto F,Pizzas,3,62.27
3540,2020-04-22 23:01:46,Julie Morales,,Refrigerantes,1,83.33
3541,2020-05-11 15:46:36,Kimberly Gonzales,Produto E,Marmitas,2,90.02
3542,2023-12-07 23:16:30,Jerry Charles,Produto E,Lanches,3,14.91
3543,2022-07-01 08:34:30,Jason Dean,Produto F,Marmitas,5,62.07
3544,2023-09-09 21:09:12,Lisa Neal,Produto A,Pizzas,5,70.82
3545,2022-07-13 06:02:12,Jennifer Mendoza,,Lanches,2,11.42
3546,2020-06-17 11:12:48,Jason Mccoy,Produto C,Lanches,1,95.23
3547,2023-10-27 21:23:47,Yolanda Ingram,Produto C,Refrigerantes,5,34.27
3548,2022-09-21 12:57:26,Christopher Medina,Produto E,Pizzas,1,55.24
3549,2022-03-20 17:28:23,Logan Morrison,Produto C,Marmitas,2,83.92
3550,2021-01-18 03:23:05,Brian Carpenter,Produto C,Pizzas,2,20.1
3551,2023-11-06 15:56:54,Jay Roberts,Produto A,Refrigerantes,1,67.76
3552,2021-07-30 02:28:55,Patricia Moore,Produto D,Refrigerantes,1,86.44
3553,2023-12-03 12:06:03,Heather Holt,Produto A,Marmitas,2,42.12
3554,2022-11-15 20:56:23,Ana Miller,Produto B,Marmitas,2,62.74
3555,2021-05-13 06:17:11,Angelica Riley,Produto C,Marmitas,5,83.77
3556,2023-08-18 13:57:17,Carrie Smith,,Refrigerantes,3,93.48
3557,2021-04-19 20:07:38,Melissa Gonzales,Produto D,Pizzas,1,75.41
3558,2021-08-29 14:07:39,Lauren Anthony,Produto C,Lanches,5,10.59
3559,2023-08-01 04:29:23,Matthew Frazier,Produto D,Refrigerantes,5,22.26
3560,2021-06-06 14:23:53,Patty Burke,,Refrigerantes,4,55.18
3561,2020-10-16 11:09:26,Tami Hunter,Produto D,Lanches,3,77.46
3562,2021-10-01 15:07:16,Tyler Simpson,Produto F,Lanches,2,42.75
3563,2021-12-30 06:21:56,Brandon Rose,Produto F,Lanches,3,59.15
3564,2023-06-06 14:18:34,Terry Potter,Produto B,Refrigerantes,2,21.5
3565,2023-09-04 21:55:39,Donna Williams,Produto B,Pizzas,2,46.49
3566,2023-02-19 00:20:34,Robert Ruiz,Produto B,Lanches,2,74.43
3567,2022-01-09 19:33:01,Christian Hardy,Produto C,Lanches,4,48.41
3568,2020-08-05 18:44:36,Suzanne Smith,Produto E,Refrigerantes,4,24.19
3569,2023-02-21 02:45:07,Luis Nelson,,Lanches,4,85.0
3570,2022-01-13 11:24:25,Rebecca Owens,Produto D,Lanches,4,39.24
3571,2023-05-13 04:39:22,Eric Sims,Produto B,Pizzas,5,54.78
3572,2021-01-23 20:47:23,Mark Moody,Produto E,Marmitas,2,60.19
3573,2020-09-21 02:25:26,Christopher Stevens,Produto E,Refrigerantes,1,24.02
3574,2020-06-28 23:22:39,Jennifer Hayden,Produto B,Refrigerantes,4,37.06
3575,2023-09-03 05:04:18,Anthony Ingram,Produto E,Lanches,3,68.51
3576,2021-10-11 04:43:08,Elizabeth Potter,Produto E,Marmitas,4,70.05
3577,2020-02-28 19:30:10,Todd Reyes,Produto E,Pizzas,2,47.61
3578,2023-04-06 00:19:39,Maxwell Mason,Produto E,Pizzas,5,32.36
3579,2022-12-14 14:58:23,Cynthia Wolf,Produto C,Lanches,2,25.58
3580,2023-10-23 22:24:31,Tanya Lewis,,Lanches,1,86.53
3581,2023-09-10 08:59:18,Michael Pham,Produto C,Marmitas,3,69.24
3582,2023-07-08 03:47:56,Kari Mitchell,Produto F,Marmitas,4,81.94
3583,2023-03-31 13:19:02,Gregory Cox,Produto E,Refrigerantes,2,84.39
3584,2020-06-06 23:27:54,Anita Martin,Produto B,Lanches,3,78.5
3585,2021-12-22 00:48:54,Tina Gregory,Produto A,Refrigerantes,3,97.41
3586,2023-04-21 20:36:25,Alyssa Roberts,,Marmitas,4,38.8
3587,2022-06-23 00:41:19,Shawn Guerra,Produto D,Refrigerantes,3,87.81
3588,2022-05-05 08:44:37,Christopher Booth,Produto B,Marmitas,4,62.82
3589,2021-08-22 00:18:30,Heather Miller,Produto B,Lanches,4,74.64
3590,2021-06-19 23:39:49,Elaine Mills,Produto B,Lanches,3,68.22
3591,2020-11-15 20:26:49,Miranda Bridges,Produto E,Lanches,3,72.48
3592,2023-03-04 16:17:39,Joshua Riley,Produto F,Pizzas,3,12.4
3593,2020-06-16 11:58:27,Rebecca Owens,Produto D,Lanches,4,83.44
3594,2020-03-07 22:20:29,Theresa Baker,Produto C,Marmitas,2,31.1
3595,2022-08-20 22:03:35,Trevor Christensen,Produto A,Lanches,3,87.91
3596,2022-01-30 18:12:04,Stephanie Haynes,Produto E,Pizzas,4,79.06
3597,2023-05-27 07:27:35,Jonathan Young,Produto B,Lanches,5,44.68
3598,2021-05-07 08:40:42,Alexandra Sutton,,Refrigerantes,2,95.9
3599,2021-06-06 08:50:24,Jessica Ryan,Produto E,Refrigerantes,1,55.41
3600,2021-08-03 09:37:32,Janice Jones,Produto B,Pizzas,1,90.81
3601,2023-08-16 02:23:10,Nichole Adkins,Produto F,Refrigerantes,3,54.42
3602,2022-11-25 00:38:35,Kimberly Miller,Produto D,Refrigerantes,2,68.48
3603,2022-05-29 09:59:03,Claudia Rogers,Produto B,Marmitas,1,32.41
3604,2022-09-27 10:20:51,Ashley Rivera,,Lanches,1,56.07
3605,2022-01-10 06:12:07,Chris Olson,Produto B,Marmitas,4,75.55
3606,2022-08-16 04:14:25,Angela Cook,Produto A,Marmitas,3,20.15
3607,2021-08-05 10:10:17,Johnny Miller,Produto E,Lanches,4,94.08
3608,2022-08-11 17:11:52,Casey Hood,Produto B,Marmitas,2,50.33
3609,2020-04-07 16:26:50,Deanna Hernandez,Produto E,Refrigerantes,2,67.55
3610,2020-08-30 14:05:16,James Bates,Produto B,Marmitas,4,97.02
3611,2021-06-14 15:06:19,Jane Romero,Produto F,Lanches,2,97.06
3612,2023-03-11 00:29:18,George Esparza,,Pizzas,1,47.22
3613,2022-06-30 00:03:35,Patricia Mclean,Produto C,Pizzas,3,82.75
3614,2023-12-16 23:51:24,Melanie Glenn,Produto F,Lanches,2,75.07
3615,2022-04-24 18:33:41,Scott Johnson,,Marmitas,4,10.26
3616,2023-09-26 05:03:22,Michael Reeves,Produto D,Pizzas,1,53.91
3617,2020-06-08 00:24:15,Eric Day,Produto C,Lanches,5,20.54
3618,2020-09-26 08:38:43,Luis Torres,Produto D,Pizzas,5,22.18
3619,2022-10-18 07:03:51,Katherine Hayes,Produto E,Refrigerantes,5,65.31
3620,2020-07-24 08:08:37,Julie Morales,Produto E,Refrigerantes,4,24.77
3621,2021-10-16 15:31:36,Jennifer Allen,Produto E,Marmitas,2,54.71
3622,2023-09-28 16:56:55,Keith Bruce,Produto B,Marmitas,5,62.14
3623,2021-04-25 02:30:03,Curtis Ramos,Produto C,Refrigerantes,2,43.71
3624,2022-03-12 02:13:44,Wendy Sanchez,,Lanches,5,83.49
3625,2022-05-12 04:16:24,Joan Garcia,Produto B,Lanches,2,86.24
3626,2023-09-29 03:58:35,Michael Duncan,Produto F,Marmitas,4,45.57
3627,2021-10-26 11:47:41,David Turner,Produto B,Marmitas,3,96.43
3628,2022-04-23 20:42:06,Kristin Brown,Produto C,Refrigerantes,4,64.42
3629,2021-11-12 08:24:00,Ricky Perez,Produto A,Lanches,1,65.78
3630,2020-12-11 04:56:22,Robert Shaw,Produto A,Marmitas,2,97.46
3631,2021-10-25 22:09:02,Joshua Miller,Produto E,Lanches,1,62.7
3632,2022-08-11 03:43:38,Zachary West,Produto F,Pizzas,5,61.22
3633,2020-06-13 21:11:56,Emily Edwards,Produto B,Lanches,3,93.61
3634,2021-10-12 03:20:34,Debra Summers,Produto B,Refrigerantes,5,46.53
3635,2023-04-27 17:41:46,Danielle Phillips,,Marmitas,5,50.97
3636,2023-08-20 18:46:45,Douglas Reyes,Produto B,Pizzas,1,63.66
3637,2020-02-09 18:16:23,Renee Rios,Produto E,Pizzas,3,81.63
3638,2020-04-06 17:44:14,Leslie Jones,Produto E,Marmitas,2,48.44
3639,2021-01-21 08:11:03,Kevin Scott,Produto C,Refrigerantes,5,32.53
3640,2020-03-17 03:04:47,Leslie Foley,Produto E,Marmitas,1,44.39
3641,2022-04-16 23:14:55,Cynthia Johnson,Produto A,Lanches,5,36.79
3642,2020-08-05 10:32:19,Carrie Alvarez,Produto F,Marmitas,3,39.34
3643,2020-11-13 03:52:57,Katherine Mitchell,Produto A,Marmitas,4,56.62
3644,2021-01-28 01:39:40,Samantha Cannon,Produto B,Marmitas,1,20.61
3645,2020-07-14 06:05:47,Gregory Collins,Produto A,Lanches,5,17.29
3646,2022-01-11 12:32:29,Hannah Mercer,,Lanches,5,79.96
3647,2020-06-09 21:04:24,Joshua Martin,Produto E,Lanches,1,15.12
3648,2022-05-15 03:46:43,Tiffany Beasley,Produto A,Marmitas,2,83.09
3649,2023-01-22 01:43:16,Michelle Greer,Produto B,Lanches,5,65.59
3650,2023-09-22 07:35:41,Brandon Bolton,Produto D,Lanches,2,54.03
3651,2022-12-02 20:23:29,David Mack,Produto A,Pizzas,5,84.55
3652,2021-07-02 03:00:55,Stephen White,,Lanches,5,78.0
3653,2022-04-15 12:48:32,Rebecca Horton,Produto D,Pizzas,1,36.4
3654,2021-02-22 22:31:01,Michael Nichols,Produto E,Lanches,5,90.49
3655,2021-09-15 20:28:22,Haley Sanchez DDS,Produto D,Refrigerantes,2,63.43
3656,2023-12-30 14:55:30,William Thornton,,Pizzas,2,46.85
3657,2023-04-09 04:01:34,Sharon Wagner,,Refrigerantes,2,94.99
3658,2020-05-06 09:03:00,Jeffrey Stevens,Produto E,Pizzas,5,12.14
3659,2022-05-18 06:08:25,William Peters,Produto F,Refrigerantes,5,45.15
3660,2021-03-03 23:58:53,Michael Edwards,Produto B,Marmitas,1,36.23
3661,2023-05-05 05:06:40,John Watts,,Lanches,2,48.61
3662,2021-06-17 03:20:12,Tami Hunter,Produto C,Lanches,1,38.79
3663,2022-10-17 23:09:36,Darren Bradley,,Refrigerantes,4,72.19
3664,2023-04-08 13:11:31,Jeffery Howard,Produto D,Refrigerantes,4,64.0
3665,2023-06-26 00:05:31,Sandra Ward,Produto B,Refrigerantes,5,78.27
3666,2024-01-04 12:22:43,Christopher Hess,Produto F,Refrigerantes,2,86.4
3667,2021-07-01 17:26:45,Briana Sanders,Produto D,Lanches,5,89.45
3668,2021-09-14 04:17:21,Jerry Hurley,Produto C,Lanches,5,68.2
3669,2022-12-05 03:04:07,Jenny Evans,Produto B,Refrigerantes,3,31.28
3670,2023-07-01 02:51:47,Dalton Hopkins,Produto C,Pizzas,4,37.62
3671,2021-08-15 04:07:28,Jennifer Mendoza,Produto E,Refrigerantes,4,64.66
3672,2022-11-01 12:44:29,John Martinez,Produto C,Lanches,4,16.09
3673,2023-11-18 14:49:10,Dr. Michelle Craig,Produto C,Refrigerantes,4,80.91
3674,2022-04-23 19:43:01,Paul Gibson,Produto F,Pizzas,4,83.28
3675,2021-08-22 15:43:17,Eric Baker,Produto A,Pizzas,2,93.72
3676,2023-08-30 21:47:58,Melissa Olson,Produto C,Marmitas,4,23.0
3677,2023-11-30 17:53:10,Richard Martinez,Produto C,Lanches,5,27.32
3678,2021-12-30 05:07:53,Nancy Long,Produto A,Lanches,3,46.53
3679,2020-02-15 20:37:32,Jay Mays,,Pizzas,2,28.96
3680,2022-09-18 11:34:42,Luis Duke,Produto A,Refrigerantes,2,82.34
3681,2022-09-21 00:03:36,Mr. Stephen Ball,Produto A,Refrigerantes,5,34.19
3682,2023-01-27 08:41:49,Robert Norton,Produto A,Marmitas,2,80.06
3683,2020-04-25 21:33:02,Francisco Kidd,Produto A,Refrigerantes,4,57.95
3684,2022-06-19 07:23:03,Matthew Campbell,Produto A,Marmitas,3,26.58
3685,2020-06-20 10:23:58,Latoya Nolan,Produto C,Refrigerantes,3,61.34
3686,2021-04-25 23:29:44,Beverly West,Produto A,Lanches,4,53.84
3687,2021-02-16 16:30:41,Jenny Evans,Produto D,Refrigerantes,2,46.91
3688,2023-05-25 17:29:26,Maria Lee,Produto D,Pizzas,4,78.27
3689,2021-02-09 13:15:52,Amber Gomez,,Marmitas,2,16.37
3690,2023-10-12 16:32:59,Russell Hunt,Produto E,Lanches,3,22.66
3691,2023-12-08 11:31:47,Kimberly Jordan,Produto B,Pizzas,3,41.87
3692,2022-06-30 08:10:40,Jerry Smith,Produto E,Pizzas,3,61.9
3693,2020-08-22 12:22:43,Alyssa Patel,,Marmitas,5,44.65
3694,2021-10-10 06:27:05,Ashley Santana,Produto F,Pizzas,4,48.9
3695,2020-04-09 05:20:44,Daniel Howard,Produto F,Pizzas,1,65.94
3696,2022-07-27 15:24:01,Jesse Hamilton,Produto C,Marmitas,5,71.95
3697,2021-05-19 09:02:54,Levi Ewing,Produto A,Lanches,5,17.19
3698,2023-07-01 01:43:42,Ashley Garcia,,Lanches,3,84.48
3699,2020-01-18 06:14:43,Michelle Scott MD,Produto F,Marmitas,2,35.25
3700,2023-10-12 20:11:09,Dustin Hodge,Produto B,Lanches,5,93.3
3701,2021-03-13 14:16:03,Margaret Romero,Produto D,Refrigerantes,4,57.24
3702,2022-07-12 05:20:02,Crystal Mitchell,Produto C,Marmitas,4,43.52
3703,2022-12-14 19:40:45,Julie Lyons,Produto F,Refrigerantes,1,90.21
3704,2020-06-27 13:52:17,Kaitlin White,Produto D,Refrigerantes,2,77.3
3705,2022-06-06 10:41:03,Amy Mitchell,Produto C,Marmitas,5,90.21
3706,2020-05-02 18:37:16,Anthony Schwartz,,Lanches,4,34.28
3707,2021-09-30 01:12:53,Isaac Johnson,Produto A,Refrigerantes,4,24.03
3708,2023-06-09 14:32:05,Craig Johnson,,Marmitas,3,45.4
3709,2022-02-22 04:19:32,Rachel Walsh,Produto E,Refrigerantes,3,58.93
3710,2021-01-10 22:48:52,Jennifer Wang,Produto C,Lanches,3,63.65
3711,2023-10-31 08:03:00,Stephen White,Produto B,Refrigerantes,5,29.08
3712,2023-03-14 11:20:07,Luis Dixon,Produto D,Marmitas,1,66.93
3713,2021-04-11 12:26:19,Michelle Bishop,Produto D,Refrigerantes,2,42.76
3714,2022-05-17 09:10:07,Cynthia Costa,Produto E,Pizzas,4,85.61
3715,2023-04-23 10:49:15,Deborah Marks,Produto C,Lanches,3,66.38
3716,2021-08-25 20:26:20,Brian Hensley,Produto B,Pizzas,4,75.77
3717,2020-06-04 06:06:21,Emily Hansen,Produto D,Lanches,4,68.54
3718,2020-07-27 23:18:26,Deborah Williams,Produto B,Refrigerantes,4,99.81
3719,2021-02-06 12:10:28,Natasha Rogers,Produto F,Lanches,4,58.07
3720,2020-04-10 01:22:52,Kimberly Fleming,Produto F,Pizzas,3,90.61
